,brand,store,sido,gungu,address,phone,chicken
255,cheogajip,응암점,서울특별시,은평구,"서울특별시 은평구 백련산로 36, 상가동 106호(응암동, 백련산 힐스테이트 3차)",02-303-8295,처갓집
256,cheogajip,돈암점,서울특별시,성북구,"서울특별시 성북구 아리랑로6길 4, 1층(동선동5가)",02-6489-0101,처갓집
257,cheogajip,거여점,서울특별시,송파구,"서울특별시 송파구 거마로7길 3, 1층 101호(거여동)",02-3402-1511,처갓집
258,cheogajip,밀양내이점,경상남도,밀양시,경상남도 밀양시 북성로4길 16,055-356-9989,처갓집
259,cheogajip,남지점,경남,창녕군,경남 창녕군 남지읍 남지중앙로 90,055-536-7333,처갓집
260,cheogajip,신호동점,부산광역시,강서구,부산광역시 강서구 신호산단3로 66 1층 101호,051-831-0318,처갓집
261,cheogajip,율하2지구점,경상남도,김해시,"경상남도 김해시 율하로 479-1, 331동 1층 104호(장유동, 원메이저푸르지오)",055-327-1811,처갓집
262,cheogajip,남부동점,경남,양산시,경남 양산시 남부동 605-1번지 106호,055-383-9133,처갓집
263,cheogajip,세곡점,서울특별시,강남구,"서울특별시 강남구 헌릉로571길 7, 1층 103호(세곡동, 강남레체)",02-451-8989,처갓집
264,cheogajip,오금점,서울특별시,송파구,"서울특별시 송파구 마천로 165, 1층(오금동)",02-407-1257,처갓집
265,cheogajip,구산점,경상남도,김해시,경상남도 김해시 구산동 1083-7번지 101호,055-336-4366,처갓집
266,cheogajip,예산점,충남,예산군,충남 예산군 예산읍 벚꽃로 155번길 43,041-335-7277,처갓집
267,cheogajip,신창점,광주,광산구,"광주 광산구 신창로36번길 19, 1층(신창동)",062-961-9282,처갓집
268,cheogajip,장덕점,광주,광산구,"광주 광산구 장덕로39번길 14, 1층(장덕동)",062-961-9281,처갓집
269,cheogajip,학동방림점,광주,동구,"광주 동구 천변우로 603, 102-101(학동)",062-233-9280,처갓집
270,cheogajip,운남점,광주,광산구,"광주 광산구 목련로 273번안길 43, 2층(운남동)",062-716-9282,처갓집
271,cheogajip,전대점,광주,북구,"광주 북구 우치로 100번길 3-2, 1층(용봉동)",062-262-9280,처갓집
272,cheogajip,법원리점,경기도,파주시,경기도 파주시 법원읍 술이홀로 969,031-959-0101,처갓집
273,cheogajip,옥정2호점,경기,양주시,경기 양주시 옥정동로5나길 119,031-858-9901,처갓집
274,cheogajip,전주혁신점,전주시,덕진구,전주시 덕진구 중동 오정2길3,063-222-9283,처갓집
275,cheogajip,수서점,서울특별시,강남구,서울특별시 강남구 광평로56길 8-9,02-3411-3383,처갓집
276,cheogajip,석전점,경상남도,창원시,경상남도 창원시 마산회원구 석전북2길 43,055-253-3138,처갓집
277,cheogajip,등촌점,서울특별시,강서구,서울특별시 강서구 양천로 400-12,02-6967-1799,처갓집
278,cheogajip,행당점,서울특별시,성동구,"서울특별시 성동구 행당로 76, 1층 117호(행당동, 행당한진타운 단지상가)",02-2299-8292,처갓집
279,cheogajip,북정점,경상남도,양산시,"경상남도 양산시 북정중앙로 37, 1층 일부 (북정동)",055-381-7792,처갓집
280,cheogajip,성안점,울산광역시,중구,"울산광역시 중구 함월22길 25, 102호(성안동, 성안청구타운아파트)",052-246-0370,처갓집
281,cheogajip,모래내시장점,인천광역시,남동구,인천광역시 남동구 구월말로 69-19,032-465-6111,처갓집
282,cheogajip,반송점,부산광역시,해운대구,부산광역시 해운대구 반송로924번길15,051-545-7292,처갓집
283,cheogajip,한림점,제주시,한림읍,"제주시 한림읍 한림상로 204,1층",064-796-9984,처갓집
284,cheogajip,동구서부점,울산광역시,동구,울산광역시 동구 명덕3길 6 (서부동),052-232-6625,처갓집
285,cheogajip,양주대동상가점,경상남도,양산시,"경상남도 양산시 양주로 156, 123동 1층 106호(중부동,대동황토방아파트)",055-382-2662,처갓집
286,cheogajip,전포동성점,부산광역시,부산진구,부산광역시 부산진구 동성로30,051-804-2003,처갓집
287,cheogajip,물금가촌점,양산시,물금읍,"양산시 물금읍 물금로 57, 상가2동 1층 109호(양산 이지더원 5차 아파트)",055-385-9982,처갓집
288,cheogajip,난곡점,서울특별시,관악구,서울특별시 관악구 난우길 47,02-6952-9990,처갓집
289,cheogajip,풍덕천점,경기도,용인시,경기도 용인시 수지구 풍덕천로160번길 5-1,031-262-9995,처갓집
290,cheogajip,월피점,경기,안산시,경기 안산시 상록구 광덕산2로 18,031-411-5799,처갓집
291,cheogajip,동탄목동점,경기도,화성시,경기도 화성시 동탄순환대로20길 70,031-8077-9696,처갓집
292,cheogajip,국수점,경기,양평군,경기 양평군 양서면 경강로 1015,031-774-9288,처갓집
293,cheogajip,김화점,강원도,철원군,강원도 철원군 김화읍 김화로 635,033-458-5072,처갓집
294,cheogajip,식사점,경기,고양시,경기 고양시 일산동구 위시티4로 80,031-963-8787,처갓집
295,cheogajip,지금점,경기,남양주시,경기 남양주시 다산지금로 124-82,031-553-2597,처갓집
296,cheogajip,운정2호점,경기,파주시,경기 파주시 산내로104번길 14-8,031-941-9233,처갓집
297,cheogajip,덕소점,경기,남양주시,경기 남양주시 와부읍 덕소로 177,031-577-9977,처갓집
298,cheogajip,고색점,경기도,수원시,경기도 수원시 권선구 매송고색로 691번길 6(고색동),031-292-8777,처갓집
299,cheogajip,수성점,대구광역시,수성구,"대구광역시 수성구 수성로53길 20, 1층",053-768-5222,처갓집
300,cheogajip,민락수변공원점,부산광역시,수영구,"부산광역시 수영구 광안해변로326번길 32, 1층 101호 (민락동, e편한세상오션테라스3단지)",051-753-9282,처갓집
301,cheogajip,상일점,서울특별시,강동구,서울특별시 강동구 천호대로219길 74,02-441-7077,처갓집
302,cheogajip,석수점,경기도,안양시,경기도 안양시 만안구 석천로 168,031-471-2959,처갓집
303,cheogajip,운정3호점,경기,파주시,경기 파주시 가람로 51번길 26-30,031-941-9282,처갓집
304,cheogajip,교문점,경기,구리시,경기 구리시 이문안로 9-1,031-566-9812,처갓집
305,cheogajip,밀양무안점,경상남도,밀양시,경상남도 밀양시 무안면 사명로 503,055-353-9929,처갓집
306,cheogajip,밀양구기점,경상남도,밀양시,경상남도 밀양시 청도면 청도로 111,055-352-9994,처갓집
307,cheogajip,송현점,대구광역시,달서구,대구광역시 달서구 송현로 103,053-631-2338,처갓집
308,cheogajip,세천점,대구광역시,달성군,대구광역시 달성군 다사읍 세천로10길 15-7,053-584-9995,처갓집
309,cheogajip,하양점,경상북도,경산시,"경상북도 경산시 하양읍 문화로 12,2층",053-851-7599,처갓집
310,cheogajip,광명1호점,경기도,광명시,경기도 광명시 오리로 1023,02-2688-7272,처갓집
311,cheogajip,십정점,인천광역시,부평구,인천광역시 부평구 배곶로 77,032-422-7548,처갓집
312,cheogajip,흑석점,서울특별시,동작구,서울특별시 동작구 현충로52,02-824-9001,처갓집
313,cheogajip,서석점,강원도,홍천군,강원도 홍천군 서석면 구룡령로 2532,033-433-4437,처갓집
314,cheogajip,하계점,서울시,노원구,"서울시 노원구 공릉로58길 176, 상가동 101호(하계동, 우방아파트)",02-948-4500,처갓집
315,cheogajip,구의광장점,서울시,광진구,"서울시 광진구 광나루로 545, 상강 제A동 1층 2호",02-444-9238,처갓집
316,cheogajip,독립문점,서울시,종로구,서울시 종로구 사직로 11,02-730-2690,처갓집
317,cheogajip,광운대점,서울시,성북구,서울시 성북구 장위로 49길 1-1(장위동),02-913-1292,처갓집
318,cheogajip,녹번점,서울시,은평구,서울시 은평구 통일로 649(녹번동),02-356-7174,처갓집
319,cheogajip,양곡점,경기도,김포시,경기도 김포시 양촌읍 양곡2로30번길 7-23,031-8049-7122,처갓집
320,cheogajip,고덕1호점,경기도,평택시,경기도 평택시 고덕여염 11길114,031-665-9285,처갓집
321,cheogajip,삼양점,서울특별시,강북구,서울특별시 강북구 삼양로54길 7,02-986-6337,처갓집
322,cheogajip,동서변점,대구광역시,북구,대구광역시 북구 환성정길7,053-285-4005,처갓집
323,cheogajip,울릉도점,경상북도,울릉군,경상북도 울릉군 울릉읍 울릉순환로 212-21,054-791-6569,처갓집
324,cheogajip,하단가락타운점,부산광역시,사하구,"부산광역시 사하구 동매로 35, 1층(하단동)",051-206-6108,처갓집
325,cheogajip,상남점,경상남도,창원시,경상남도 창원시 성산구 상남로 107 메종드테라스,055-262-0426,처갓집
326,cheogajip,미조점,경상남도,남해군,경상남도 남해군 미조면 미조로236번길 25,055-867-1280,처갓집
327,cheogajip,칠암점,경상남도,진주시,경상남도 진주시 진주대로856번길 5,055-758-0119,처갓집
328,cheogajip,중앙여좌점,경상남도,창원시,경상남도 창원시 진해구 중원로 10,055-543-2474,처갓집
329,cheogajip,모라점,부산광역시,사상구,부산광역시 사상구 백양대로 906,051-312-9279,처갓집
330,cheogajip,동남지구점,충청북도,청주시,충청북도 청주시 상당구 중고개로 104 309동,043-291-7773,처갓집
331,cheogajip,치평점,광주광역시,서구,광주광역시 서구 상무대로 739,062-385-9282,처갓집
332,cheogajip,상주점,경상남도,남해군,경상남도 남해군 상주면 남해대로 696,055-863-4743,처갓집
333,cheogajip,관산내유점,경기,고양시,경기 고양시 덕양구 동헌로 3번길 3,031-964-9989,처갓집
334,cheogajip,구월아시아드점,인천광역시,남동구,인천광역시 남동구 구월동 1542-2,032-471-9282,처갓집
335,cheogajip,동천점,경기도,용인시,경기도 용인시 수지구 수풍로 117번길 2-6,031-261-4777,처갓집
336,cheogajip,도화점,인천광역시,미추홀구,인천광역시 미추홀구 숙골로 116,032-872-8892,처갓집
337,cheogajip,위례역점,경기도,성남시,경기도 성남시 수정구 위례광장로 27,031-756-6888,처갓집
338,cheogajip,매곡삼각점,광주,북구,광주 북구 매곡로 63(매곡동),062-573-9282,처갓집
339,cheogajip,염주점,광주,서구,광주 서구 염화로40번길20-1,062-225-9282,처갓집
340,cheogajip,서판교점,경기,성남시,경기 성남시 분당구 운중로 129,070-4242-5566,처갓집
341,cheogajip,송파장지점,서울,송파구,서울 송파구 새말로6길 24-33,02-407-6699,처갓집
342,cheogajip,서귀포신시가지점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 김정문화로41번길 24-5,064-739-9279,처갓집
343,cheogajip,오목교점,서울특별시,양천구,서울특별시 양천구 은행정로19가길 8,02-2645-9982,처갓집
344,cheogajip,팽성점,경기도,평택시,경기도 평택시 팽성읍 안정순환로 142,031-651-9939,처갓집
345,cheogajip,위례중앙점,서울,송파구,서울 송파구 장지동 896,02-400-7288,처갓집
346,cheogajip,성남점,울산광역시,중구,"울산광역시 중구 중앙길 118, 1층 (성남동)",052-245-7245,처갓집
347,cheogajip,호평점,경기,남양주시,"경기 남양주시 늘을2로 96, 호평마을대주파크빌 상가 109호",031-591-9285,처갓집
348,cheogajip,죽도점,경상북도,포항시,경상북도 포항시 북구 대해로 15,054-281-5001,처갓집
349,cheogajip,금장현곡점,경상북도,경주시,경상북도 경주시 현곡면 금장5길 34-15,054-772-9909,처갓집
350,cheogajip,관음점,대구광역시,북구,대구광역시 북구 칠곡중앙대로 429,053-314-7811,처갓집
351,cheogajip,이곡신당점,대구광역시,달서구,대구광역시 달서구 선원로37길 20,053-582-9282,처갓집
352,cheogajip,유강점,경상북도,포항시,경상북도 포항시 남구 연일읍 유강길 17,054-277-5995,처갓집
353,cheogajip,봉덕점,대구광역시,남구,대구광역시 남구 봉덕로21길 53-3,053-471-8249,처갓집
354,cheogajip,동탄새강마을점,경기도,화성시,경기도 화성시 반송동 155-6,031-8003-9995,처갓집
355,cheogajip,평택용이점,경기도,평택시,경기도 평택시 용이동 452-20,031-655-8919,처갓집
356,cheogajip,구영점,울산광역시,울주군,울산광역시 울주군 범서읍 798-1 102호,052-212-9211,처갓집
357,cheogajip,오송호수공원점,충북,청주시,충북 청주시 흥덕구 오송읍 만수리 546,043-235-8292,처갓집
358,cheogajip,외도하귀점,제주,제주시,"제주 제주시 우령서로 16, 1층",064-744-3404,처갓집
359,cheogajip,연수2점,인천광역시,연수구,인천광역시 연수구 샘말로 87번길 7-6,032-811-6062,처갓집
360,cheogajip,성복역점,경기도,용인시,경기도 용인시 수지구 성복2로 51 A동,031-889-9815,처갓집
361,cheogajip,곤지암점,경기,광주시,경기 광주시 곤지암읍 평촌길 35-11,031-763-7856,처갓집
362,cheogajip,강상점,경기도,양평군,경기도 양평군 강상면 강남로 913번길 1,031-771-3199,처갓집
363,cheogajip,중산점,경기도,고양시,"경기도 고양시 일산동구 탄중로 311-16, 101호",031-915-0813,처갓집
364,cheogajip,장곡점,경기도,시흥시,경기도 시흥시 장곡로 49번길 5-1.1층 101호(장곡동),031-506-0232,처갓집
365,cheogajip,주촌신도시점,경상남도,김해시,"경상남도 김해시 주촌면 선천남로 13, 2층",055-329-9990,처갓집
366,cheogajip,기산점,경기도,화성시,경기도 화성시 동탄지성로 410,031-239-4885,처갓집
367,cheogajip,탄방점,대전광역시,서구,"대전광역시 서구 남선로 59번길 21, 1층",042-486-9289,처갓집
368,cheogajip,제천본점,충북,제천시,충북 제천시 강제동 818번지 1층,043-648-0555,처갓집
369,cheogajip,대연혁신점,부산광역시,남구,"부산광역시 남구 수영로325번길 61,301동 B107호 (대연동, 대연 롯데캐슬)",051-626-8114~5,처갓집
370,cheogajip,연세대점,강원도,원주시,강원도 원주시 흥업면 매남동길 3-2 1층,033-763-0562,처갓집
371,cheogajip,백령도점,인천광역시,옹진군,인천광역시 옹진군 백령면664-7,032-836-8282,처갓집
372,cheogajip,금암점,충남,계룡시,충남 계룡시 장안1길 6 101호,042-551-1666,처갓집
373,cheogajip,금호점,광주,서구,광주 서구 금화로73번길 18-9 1층(금호동),062-372-9281,처갓집
374,cheogajip,옥길점,경기도,부천시,경기도 부천시 옥길동 715-6,032-343-9293,처갓집
375,cheogajip,도당점,경기도,부천시,경기도 부천시 도당동43-8,032-671-0042,처갓집
376,cheogajip,봉양점,충청북도,제천시,충청북도 제천시 제원로 2길 7,043-644-9592,처갓집
377,cheogajip,가정점,인천광역시,서구,인천광역시 서구 가정동612-17,032-562-7100,처갓집
378,cheogajip,세류점,경기도,수원시,경기도 수원시 권선구 세지로80,031-898-7444,처갓집
